From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
03-04-2021 00:00,04-04-2021 00:00,39.9,107.61,20.35,2.43,25.24,0.08,58.92
04-04-2021 00:00,05-04-2021 00:00,30.66,75.05,16.64,2.14,21.99,0.06,53.21
05-04-2021 00:00,06-04-2021 00:00,31.56,62.38,22.36,2.94,22.7,0.15,34.16
06-04-2021 00:00,07-04-2021 00:00,38.86,68.22,22.93,4.82,18.38,0.26,46.23
07-04-2021 00:00,08-04-2021 00:00,42.52,73.53,24.15,4,15.69,0.2,66.98
08-04-2021 00:00,09-04-2021 00:00,47.76,82.54,22.28,3.53,20.58,0.11,73.15
09-04-2021 00:00,10-04-2021 00:00,51.07,78.97,19.21,3.05,16.96,0.08,59.56
10-04-2021 00:00,11-04-2021 00:00,43.05,70.77,22.72,3.2,13.58,0.11,59.51
11-04-2021 00:00,12-04-2021 00:00,49.92,83.38,23.11,8.04,16.44,0.08,73.34
12-04-2021 00:00,13-04-2021 00:00,49.25,73.88,21.07,5.65,14.17,0.08,77.28
13-04-2021 00:00,14-04-2021 00:00,51.73,77.97,25.17,6.82,13.48,0.08,77.66
14-04-2021 00:00,15-04-2021 00:00,58.74,72.26,33.74,4.7,14.33,0.18,63.53
15-04-2021 00:00,16-04-2021 00:00,49.95,63.08,25.35,8.29,14.65,0.05,69.93
16-04-2021 00:00,17-04-2021 00:00,36.9,55.49,16.5,3.15,15.97,0.07,58.79
17-04-2021 00:00,18-04-2021 00:00,39.23,58.38,14.62,3.04,15.91,0.08,54.51
18-04-2021 00:00,19-04-2021 00:00,50.21,71.93,16.61,3.58,14.87,0.06,52.39
19-04-2021 00:00,20-04-2021 00:00,43.88,75.19,15.3,4.45,14.39,0.07,58.73
20-04-2021 00:00,21-04-2021 00:00,43.26,60.55,15.74,2.55,14.46,0.04,36.48
21-04-2021 00:00,22-04-2021 00:00,33.96,62.05,15.33,2.46,20.93,0.06,32.89
22-04-2021 00:00,23-04-2021 00:00,39.33,73.4,25.39,2.73,20.73,0.13,41.4
23-04-2021 00:00,24-04-2021 00:00,35.7,58.98,14.83,2.26,14.32,0.03,48.75
24-04-2021 00:00,25-04-2021 00:00,33.45,58.41,17.36,2.49,13.97,0.07,44.8
25-04-2021 00:00,26-04-2021 00:00,46.43,86.89,20.13,5.41,16.89,0.08,50.15
26-04-2021 00:00,27-04-2021 00:00,41.33,67.53,21.3,5.68,13.48,0.09,73.32
27-04-2021 00:00,28-04-2021 00:00,55.81,102.62,20.47,5.67,17.55,0.07,77.98
28-04-2021 00:00,29-04-2021 00:00,45.19,89.11,21.02,3.69,19.22,0.09,54.72
29-04-2021 00:00,30-04-2021 00:00,39.21,63.36,27.32,3.49,17.03,0.08,50.22
30-04-2021 00:00,01-05-2021 00:00,45.18,61.74,26.54,1.88,18.35,0.08,59.24
01-05-2021 00:00,02-05-2021 00:00,46.94,64.13,35.42,2.8,17.51,0.27,55.87
02-05-2021 00:00,03-05-2021 00:00,71.32,83.64,32.34,3.6,18.03,0.14,52.58
03-05-2021 00:00,04-05-2021 00:00,38.53,50.19,29.53,2.15,19.36,0.07,65.14
04-05-2021 00:00,05-05-2021 00:00,43.14,60.36,23.19,2.13,19.93,0.08,49.75
05-05-2021 00:00,06-05-2021 00:00,41.42,55.48,19.99,2.31,20.4,0.1,59.31
06-05-2021 00:00,07-05-2021 00:00,46.63,62.28,19.59,1.31,22.17,0.13,52.27
07-05-2021 00:00,08-05-2021 00:00,33.41,53.15,18.96,2.24,26.47,0.11,45.07
08-05-2021 00:00,09-05-2021 00:00,36.89,50.66,15.12,2.52,17.23,0.1,51.98
09-05-2021 00:00,10-05-2021 00:00,43.76,74.02,,2.03,,0.09,41.08
10-05-2021 00:00,11-05-2021 00:00,25.82,45.04,12.44,1.95,16.32,0.02,37.4
11-05-2021 00:00,12-05-2021 00:00,23.11,37.07,12.91,1.88,18.33,0.04,24.72
12-05-2021 00:00,13-05-2021 00:00,21.66,35.26,11.03,1.82,18.13,0.03,25.04
13-05-2021 00:00,14-05-2021 00:00,22.84,36.44,10.3,1.85,17.44,0.05,37.4
14-05-2021 00:00,15-05-2021 00:00,26.4,40.67,12.33,2.84,14.32,0.06,47.95
15-05-2021 00:00,16-05-2021 00:00,36.02,66.27,18.31,3.42,14.33,0.13,49.27
16-05-2021 00:00,17-05-2021 00:00,,,,,,,
17-05-2021 00:00,18-05-2021 00:00,16.63,34.96,13.06,1.39,23.38,0.2,23.37
18-05-2021 00:00,19-05-2021 00:00,27.59,36.92,17.85,1.22,22.26,0.14,11.86
19-05-2021 00:00,20-05-2021 00:00,35.38,52.41,13.85,1.26,24.39,0.08,27.02
20-05-2021 00:00,21-05-2021 00:00,43.4,115.64,11.94,1.58,22.52,0.09,43.26
21-05-2021 00:00,22-05-2021 00:00,38.84,69.15,11.04,1.26,19.98,0.07,35.38
22-05-2021 00:00,23-05-2021 00:00,29.71,58.09,10.96,1.56,19.12,0.06,34.42
23-05-2021 00:00,24-05-2021 00:00,39.76,62.6,,1.7,,0.08,43.1
24-05-2021 00:00,25-05-2021 00:00,32.77,53.56,10.03,1.66,15.01,0.07,34.56
25-05-2021 00:00,26-05-2021 00:00,34.76,51.39,9.95,2.25,14.98,0.03,20.4
26-05-2021 00:00,27-05-2021 00:00,,,,,,,
27-05-2021 00:00,28-05-2021 00:00,,,,,,,
28-05-2021 00:00,29-05-2021 00:00,,,,,,,
29-05-2021 00:00,30-05-2021 00:00,20.92,32.76,10.14,2.76,15.03,0.53,30.63
30-05-2021 00:00,31-05-2021 00:00,26.49,38.01,10.03,1.87,14.99,0.09,39.88
31-05-2021 00:00,01-06-2021 00:00,21.85,37.59,12.78,1.59,17.09,0.06,29.14
01-06-2021 00:00,02-06-2021 00:00,25.3,31.89,16.31,1.46,19.06,0.09,25.63
02-06-2021 00:00,03-06-2021 00:00,20.44,25.87,31.37,1.52,25.96,0.1,40.73
03-06-2021 00:00,04-06-2021 00:00,26.6,32.5,9.07,1.85,15.05,0.07,58.74
04-06-2021 00:00,05-06-2021 00:00,18.48,23.48,8,1.23,15.01,0.09,44.14
05-06-2021 00:00,06-06-2021 00:00,16.92,23.12,8.01,1.04,14.99,0.09,24.53
06-06-2021 00:00,07-06-2021 00:00,16.91,20.67,8,1.21,15.01,0.1,23.72
07-06-2021 00:00,08-06-2021 00:00,16.98,29.79,7.99,1.15,15.04,0.06,14.5
08-06-2021 00:00,09-06-2021 00:00,14.81,26.81,8,1.54,15.01,0.1,16.43
09-06-2021 00:00,10-06-2021 00:00,10.3,17.74,7.98,0.95,14.97,0.07,18.51
10-06-2021 00:00,11-06-2021 00:00,6,10.07,7.97,1.27,14.99,0.26,20.5
11-06-2021 00:00,12-06-2021 00:00,13.58,16.4,8.01,1.51,15.02,0.26,14.79
12-06-2021 00:00,13-06-2021 00:00,11.66,15.2,8.01,1.18,15,0.05,14.29
13-06-2021 00:00,14-06-2021 00:00,19.82,30.04,8,1.09,15.01,0,21.04
14-06-2021 00:00,15-06-2021 00:00,23.17,36.52,8.03,1.47,15.01,0.15,17.33
15-06-2021 00:00,16-06-2021 00:00,24.22,42.73,7.99,1.08,15.02,0.39,19.03
16-06-2021 00:00,17-06-2021 00:00,25.14,42.43,8,1.33,15,0.46,19.38
17-06-2021 00:00,18-06-2021 00:00,22.07,28.24,31.47,1.27,23.16,0.42,21.27
18-06-2021 00:00,19-06-2021 00:00,34,42.49,56.64,1.11,31.53,0.34,21.15
19-06-2021 00:00,20-06-2021 00:00,32.38,54.31,52.08,1.21,29.14,0.31,22.62
20-06-2021 00:00,21-06-2021 00:00,35.3,97.41,46.83,1.39,28.08,0.28,20.76
21-06-2021 00:00,22-06-2021 00:00,70.34,108.41,45.29,1.29,27.24,0.35,17.5
22-06-2021 00:00,23-06-2021 00:00,52.18,81.89,42.88,1.23,28.57,0.33,19.87
23-06-2021 00:00,24-06-2021 00:00,44.81,64.29,42.71,1.33,28.79,0.33,19.06
24-06-2021 00:00,25-06-2021 00:00,28.03,43.5,38.39,1.16,26.29,0.32,18.94
25-06-2021 00:00,26-06-2021 00:00,15.3,24.37,40.86,1.6,30.49,0.45,18.86
26-06-2021 00:00,27-06-2021 00:00,20.74,37.84,31.79,1.46,23.42,0.3,21.11
27-06-2021 00:00,28-06-2021 00:00,20.1,32.34,30.99,1.29,22.38,0.29,21.72
28-06-2021 00:00,29-06-2021 00:00,15.13,23.16,31.71,1.33,21.44,0.32,16.46
29-06-2021 00:00,30-06-2021 00:00,12.36,18.9,27.98,0.77,18.34,0.28,26.64
30-06-2021 00:00,01-07-2021 00:00,12.2,20.21,27.37,0.88,21.56,0.29,13.97
01-07-2021 00:00,02-07-2021 00:00,16.88,25.14,28.63,0.96,16.13,0.37,13.37
02-07-2021 00:00,03-07-2021 00:00,20.5,34.21,26.55,1.13,15.43,0.34,17.47
03-07-2021 00:00,04-07-2021 00:00,17.06,33.16,26.03,1.16,14.52,0.33,19.47
04-07-2021 00:00,05-07-2021 00:00,19.3,31.87,23.66,1.28,14.04,0.28,22.23
05-07-2021 00:00,06-07-2021 00:00,28.18,45.76,24.46,1.45,13.19,0.21,32.25
06-07-2021 00:00,07-07-2021 00:00,25.94,48.63,22.81,1.06,12.91,0.18,26.16
07-07-2021 00:00,08-07-2021 00:00,24.35,45.1,22.89,1.1,13.48,0.21,23.98
08-07-2021 00:00,09-07-2021 00:00,18.79,34.51,25.14,1.2,14.37,0.38,11.77
09-07-2021 00:00,10-07-2021 00:00,15.38,35,22.64,1.02,13.6,0.41,15.55
10-07-2021 00:00,11-07-2021 00:00,15.25,27.76,25.04,0.87,12.91,0.45,12.82
11-07-2021 00:00,12-07-2021 00:00,13.76,22.67,23.27,1.07,12.69,0.43,21.51
12-07-2021 00:00,13-07-2021 00:00,15.03,22.53,29.79,0.96,13.2,0.51,21.26
13-07-2021 00:00,14-07-2021 00:00,11.29,21.37,24.74,0.84,12.31,0.35,17.73
14-07-2021 00:00,15-07-2021 00:00,9.99,26.25,23.47,1.09,11.09,0.35,21.21
15-07-2021 00:00,16-07-2021 00:00,11.26,22.43,23.85,0.84,10.3,0.34,20.33
16-07-2021 00:00,17-07-2021 00:00,11.6,23.06,24.38,0.9,10.33,0.36,17.37
17-07-2021 00:00,18-07-2021 00:00,10.4,18.12,19.44,1.13,10.45,0.25,17.83
18-07-2021 00:00,19-07-2021 00:00,8.14,18.78,19.32,1.04,10.38,0.25,16.51
19-07-2021 00:00,20-07-2021 00:00,10.46,21.05,18.65,0.73,10.65,0.27,12.42
20-07-2021 00:00,21-07-2021 00:00,22.92,34.44,19.13,0.83,10.78,0.29,11.19
21-07-2021 00:00,22-07-2021 00:00,12.89,23.04,18.43,0.8,10.79,0.28,10.01
22-07-2021 00:00,23-07-2021 00:00,19.94,32.62,16.83,0.84,10.52,0.26,8.87
23-07-2021 00:00,24-07-2021 00:00,24.63,46.96,18.48,0.8,10.26,0.31,13.61
24-07-2021 00:00,25-07-2021 00:00,19.7,34.22,16.62,0.97,9.94,0.28,12.44
25-07-2021 00:00,26-07-2021 00:00,21.03,33.89,16.04,0.92,9.92,0.27,12.32
26-07-2021 00:00,27-07-2021 00:00,17.47,30.87,18.45,0.81,10.23,0.35,10.13
27-07-2021 00:00,28-07-2021 00:00,24.6,34.43,18.76,0.98,10.1,0.33,12.43
28-07-2021 00:00,29-07-2021 00:00,24.62,,20.1,1.21,9.67,0.38,12.44
29-07-2021 00:00,30-07-2021 00:00,24.4,31.22,17.53,0.86,9.67,0.33,14.45
30-07-2021 00:00,31-07-2021 00:00,19.49,35.57,17.62,1.38,11.31,0.41,13.76
31-07-2021 00:00,01-08-2021 00:00,22.51,34.01,16.78,1.05,10.83,0.34,14.18
01-08-2021 00:00,02-08-2021 00:00,15.47,30.51,15.48,0.9,10.34,0.24,12.6
02-08-2021 00:00,03-08-2021 00:00,12.74,26.03,17.35,0.77,10.01,0.27,12.86
03-08-2021 00:00,04-08-2021 00:00,27.93,29.77,20.25,1.2,9.46,0.2,7.39
04-08-2021 00:00,05-08-2021 00:00,22.25,27.43,17.94,0.67,9.11,0.31,9.1
05-08-2021 00:00,06-08-2021 00:00,23.97,35.22,17.24,0.91,9.12,0.33,9.64
06-08-2021 00:00,07-08-2021 00:00,23.39,41.18,18.04,1.11,8.94,0.33,12.19
07-08-2021 00:00,08-08-2021 00:00,24.28,44.15,17.28,1.22,8.19,0.3,14.69
08-08-2021 00:00,09-08-2021 00:00,27.31,42.31,16.59,0.92,7.42,0.32,13.6
09-08-2021 00:00,10-08-2021 00:00,23.96,40.27,18.07,0.88,7.82,0.35,15.17
10-08-2021 00:00,11-08-2021 00:00,24.64,44.18,20.46,1.1,7.86,0.41,12.49
11-08-2021 00:00,12-08-2021 00:00,20.1,30.22,20.27,0.91,7.36,0.52,11.52
12-08-2021 00:00,13-08-2021 00:00,21.02,31.38,18.78,1.07,7.26,0.38,8.46
13-08-2021 00:00,14-08-2021 00:00,18.83,37.47,17.25,1.28,7.18,0.32,10.12
14-08-2021 00:00,15-08-2021 00:00,16.47,31.73,17.59,1.22,6.89,0.29,12.17
15-08-2021 00:00,16-08-2021 00:00,14.92,24.76,19.05,1,6.8,0.37,9.52
16-08-2021 00:00,17-08-2021 00:00,17.64,28.73,17.47,0.93,6.43,0.33,10.38
17-08-2021 00:00,18-08-2021 00:00,18.98,31.4,18.36,0.87,7.13,0.36,11.17
18-08-2021 00:00,19-08-2021 00:00,15.71,23.78,18.87,1.54,8.63,0.41,8.35
19-08-2021 00:00,20-08-2021 00:00,16.65,24.39,15.14,1.01,7.39,0.32,14.06
20-08-2021 00:00,21-08-2021 00:00,10.73,20.88,19.97,0.83,6.67,0.42,12.56
21-08-2021 00:00,22-08-2021 00:00,15.22,24.94,26.58,1.03,6.46,0.59,12.48
22-08-2021 00:00,23-08-2021 00:00,14.13,24.83,18.33,1.25,7.26,0.38,13.59
23-08-2021 00:00,24-08-2021 00:00,20.72,36.99,17.97,1.01,6.85,0.39,12.87
24-08-2021 00:00,25-08-2021 00:00,15.52,29.59,19.25,0.98,6.68,0.34,11.04
25-08-2021 00:00,26-08-2021 00:00,16,29.31,16.99,1.13,7.45,0.32,8.03
26-08-2021 00:00,27-08-2021 00:00,12.37,26.11,16.55,0.96,8.12,0.32,8.61
27-08-2021 00:00,28-08-2021 00:00,16.9,33.34,15.22,1.13,7.79,0.29,15.81
28-08-2021 00:00,29-08-2021 00:00,20.77,45.54,14.97,1.04,7.58,0.28,14.94
29-08-2021 00:00,30-08-2021 00:00,25.11,47.93,15.1,0.99,7.56,0.27,18.61
30-08-2021 00:00,31-08-2021 00:00,27.64,45.87,16.74,1.09,8.15,0.34,19.27
31-08-2021 00:00,01-09-2021 00:00,17.65,25.12,20.94,0.78,8.54,0.43,12.49
01-09-2021 00:00,02-09-2021 00:00,15.47,25.15,20.75,1.19,8.46,0.36,12.09
02-09-2021 00:00,03-09-2021 00:00,13.99,26.48,18.76,1.14,7.87,0.37,17.08
03-09-2021 00:00,04-09-2021 00:00,9.31,16.44,14.49,0.55,7.95,0.25,11.93
04-09-2021 00:00,05-09-2021 00:00,,,,,,,
05-09-2021 00:00,06-09-2021 00:00,,,,,,,
06-09-2021 00:00,07-09-2021 00:00,,,,,,,
07-09-2021 00:00,08-09-2021 00:00,26.46,33.36,19.2,0.77,7.39,0.35,19.84
08-09-2021 00:00,09-09-2021 00:00,12.12,20.52,21.03,0.8,8.39,0.51,17.83
09-09-2021 00:00,10-09-2021 00:00,11.71,23.22,17.59,1.18,7.71,0.4,10.59
10-09-2021 00:00,11-09-2021 00:00,9.82,20.09,15.64,1.01,7.26,0.35,7.19
11-09-2021 00:00,12-09-2021 00:00,7.86,15.46,17.67,0.83,7.51,0.45,3.29
12-09-2021 00:00,13-09-2021 00:00,16.01,22.6,19.96,1.15,7.29,0.5,13.66
13-09-2021 00:00,14-09-2021 00:00,12.76,17.95,20.58,1.22,7.16,0.53,16.16
14-09-2021 00:00,15-09-2021 00:00,17,37.71,16.99,1.05,7.26,0.45,21.82
15-09-2021 00:00,16-09-2021 00:00,27.14,61.59,22.03,1.03,7.34,0.54,15.58
16-09-2021 00:00,17-09-2021 00:00,26.8,56.24,16.63,0.95,6.7,0.4,17.52
17-09-2021 00:00,18-09-2021 00:00,25.26,47.07,19.12,1.36,6.41,0.45,9.68
18-09-2021 00:00,19-09-2021 00:00,21.36,39.9,19.32,1.15,5.79,0.4,10.69
19-09-2021 00:00,20-09-2021 00:00,13.2,25.38,14.52,1,5.89,0.33,7.42
20-09-2021 00:00,21-09-2021 00:00,12.19,21.63,15.49,1.32,6.16,0.37,6.24
21-09-2021 00:00,22-09-2021 00:00,12.05,19.78,16.46,1,6.53,0.41,6.1
22-09-2021 00:00,23-09-2021 00:00,11.22,210.82,16.96,0.92,6.22,0.38,4.34
23-09-2021 00:00,24-09-2021 00:00,17.5,32.45,14.76,1,6.13,0.36,8.03
24-09-2021 00:00,25-09-2021 00:00,19.66,38.92,17.51,1.06,5.73,0.35,11.06
25-09-2021 00:00,26-09-2021 00:00,15.57,35.23,12.61,1.11,5.78,0.3,15.34
26-09-2021 00:00,27-09-2021 00:00,14.34,29.26,12.7,1.29,5.76,0.25,13.32
27-09-2021 00:00,28-09-2021 00:00,13.2,24.99,13.83,1.03,6.09,0.33,16.11
28-09-2021 00:00,29-09-2021 00:00,12.76,19.46,18.43,1.15,6.34,0.39,12.37
29-09-2021 00:00,30-09-2021 00:00,10.16,15.9,18.69,1.05,6.49,0.44,8.22
30-09-2021 00:00,01-10-2021 00:00,14.3,32.5,20.81,1.13,5.3,0.53,6.61
01-10-2021 00:00,02-10-2021 00:00,15.68,30.75,16.28,1.33,5.02,0.4,15.87
02-10-2021 00:00,03-10-2021 00:00,25.14,40.12,24.47,1.45,5.62,0.87,14.14
03-10-2021 00:00,04-10-2021 00:00,24.02,43.78,21,,5.32,0.61,22.26
04-10-2021 00:00,05-10-2021 00:00,33.23,46.34,16.34,1.14,5.7,0.42,30.84
05-10-2021 00:00,06-10-2021 00:00,26.22,35.87,18.46,1.4,6.53,0.43,20.13
06-10-2021 00:00,07-10-2021 00:00,29.09,47.1,24.68,0.89,5.72,0.63,23.01
07-10-2021 00:00,08-10-2021 00:00,35.34,43.94,28.03,0.97,5.84,0.66,24.15
08-10-2021 00:00,09-10-2021 00:00,33.58,47.71,26.85,1.37,4.92,0.68,21.66
09-10-2021 00:00,10-10-2021 00:00,22.95,31.18,20.89,1.01,6.03,0.5,14.75
10-10-2021 00:00,11-10-2021 00:00,20.67,29.97,17.33,0.8,5.02,0.44,16.82
11-10-2021 00:00,12-10-2021 00:00,37.54,49.44,22.96,1.34,5.07,0.66,27.14
12-10-2021 00:00,13-10-2021 00:00,38.56,82.85,21.79,1.01,5.85,0.6,34.59
13-10-2021 00:00,14-10-2021 00:00,39.02,68,29.9,0.75,5.99,0.99,34.26
14-10-2021 00:00,15-10-2021 00:00,50.52,83.66,28.63,1.06,6.34,0.93,41.44
15-10-2021 00:00,16-10-2021 00:00,48.82,89.82,25.22,1.22,5.7,0.82,46.39
16-10-2021 00:00,17-10-2021 00:00,35.84,70.5,18.63,0.83,6.07,0.48,53.7
17-10-2021 00:00,18-10-2021 00:00,44.08,68.91,23.92,0.9,6.08,0.68,47.61
18-10-2021 00:00,19-10-2021 00:00,36.12,71.73,18.41,1.39,9.25,0.5,70.2
19-10-2021 00:00,20-10-2021 00:00,30.22,60.44,20.83,1.33,8.15,0.53,55.11
20-10-2021 00:00,21-10-2021 00:00,30.89,59.38,23.52,1.24,6.92,0.64,68.62
21-10-2021 00:00,22-10-2021 00:00,37.86,67.75,25.94,1.32,6.04,0.66,71.14
22-10-2021 00:00,23-10-2021 00:00,32.84,60.86,21.3,1.1,5.96,0.66,53.55
23-10-2021 00:00,24-10-2021 00:00,31.56,59.67,23.69,1.51,5.83,0.61,30.07
24-10-2021 00:00,25-10-2021 00:00,29.23,50.35,18.54,1.17,6.76,0.52,27.87
25-10-2021 00:00,26-10-2021 00:00,30.47,47.57,21.46,1.09,7.36,0.6,29.54
26-10-2021 00:00,27-10-2021 00:00,35.84,64.2,25.43,1.29,7.14,0.73,35.21
27-10-2021 00:00,28-10-2021 00:00,47.06,79.47,38.24,1.43,7.05,0.99,29.76
28-10-2021 00:00,29-10-2021 00:00,48.51,80.91,28.22,1.13,8.35,0.66,47.73
29-10-2021 00:00,30-10-2021 00:00,47.33,92.97,36.72,1.41,5.51,0.7,49.82
30-10-2021 00:00,31-10-2021 00:00,53.43,92.93,36.79,1.87,4.78,0.86,31.6
31-10-2021 00:00,01-11-2021 00:00,62.92,110.01,45.16,1.7,5.74,1.14,54.08
01-11-2021 00:00,02-11-2021 00:00,68.77,112.45,48.01,2.27,6.95,1.31,38.12
02-11-2021 00:00,03-11-2021 00:00,55.71,97.93,39.67,1.06,7.85,0.89,33.13
03-11-2021 00:00,04-11-2021 00:00,59.13,97.9,46.22,2.24,7.15,1.08,45.4
04-11-2021 00:00,05-11-2021 00:00,77.95,119.52,40.94,1.14,8.23,0.89,45.52
05-11-2021 00:00,06-11-2021 00:00,83.13,121.15,30.77,1.14,10.57,0.72,38.93
06-11-2021 00:00,07-11-2021 00:00,49.31,68.28,28.34,1.01,11.78,0.68,37.11
07-11-2021 00:00,08-11-2021 00:00,72.67,91.25,32.96,1.12,10.01,0.69,54.61
08-11-2021 00:00,09-11-2021 00:00,69.39,88.34,40.59,2.29,7.3,0.88,65.6
09-11-2021 00:00,10-11-2021 00:00,64.4,94.92,39.11,3.15,6.58,0.98,49.67
10-11-2021 00:00,11-11-2021 00:00,65.55,92.81,36.31,2.28,5.61,0.96,13.35
11-11-2021 00:00,12-11-2021 00:00,69.22,102.03,44.19,2.08,4.82,0.93,13.96
12-11-2021 00:00,13-11-2021 00:00,68.57,99.32,41.62,2.51,4.78,0.97,58.13
13-11-2021 00:00,14-11-2021 00:00,80.2,112.91,45.06,0.98,6.43,1.33,36.98
14-11-2021 00:00,15-11-2021 00:00,73.57,100.78,37.32,1.12,9.64,1.13,31.62
15-11-2021 00:00,16-11-2021 00:00,67.66,97.5,42.12,1.02,11.98,1.13,
16-11-2021 00:00,17-11-2021 00:00,66.31,93.97,35.37,0.72,10.58,0.82,63.77
17-11-2021 00:00,18-11-2021 00:00,56.7,74.02,31.44,1.21,9.82,0.93,49.88
18-11-2021 00:00,19-11-2021 00:00,25.83,36.92,24.78,0.96,12.42,0.61,15.44
19-11-2021 00:00,20-11-2021 00:00,37.2,56.45,34.61,0.96,11.34,0.98,17.18
20-11-2021 00:00,21-11-2021 00:00,48.68,66.18,29.01,0.89,11.77,0.73,31.25
21-11-2021 00:00,22-11-2021 00:00,31.72,46.61,25.53,1.02,12.44,0.59,21.1
22-11-2021 00:00,23-11-2021 00:00,18.22,28.73,22.32,0.7,12.35,0.54,24.78
23-11-2021 00:00,24-11-2021 00:00,26.7,36.3,18.07,0.94,11.92,0.55,39.14
24-11-2021 00:00,25-11-2021 00:00,43.91,65.67,23.47,0.87,11.92,0.68,33.88
25-11-2021 00:00,26-11-2021 00:00,40.47,62.18,24.05,0.82,9.94,0.72,5.32
26-11-2021 00:00,27-11-2021 00:00,58.08,79.27,24.42,1.28,7.76,0.93,
27-11-2021 00:00,28-11-2021 00:00,64.16,89.56,29.06,3.28,6.44,1.04,
28-11-2021 00:00,29-11-2021 00:00,58.03,87.78,29.99,6.31,6.37,0.68,
29-11-2021 00:00,30-11-2021 00:00,61.88,100.21,37.07,11.02,5.53,0.84,20.56
30-11-2021 00:00,01-12-2021 00:00,70.13,105.85,32.73,6.44,4.78,0.81,44.96
01-12-2021 00:00,02-12-2021 00:00,63.46,83.34,23.57,2.82,5.65,0.73,44.98
02-12-2021 00:00,03-12-2021 00:00,46.06,76.99,23.87,1.22,9.14,0.72,45.02
03-12-2021 00:00,04-12-2021 00:00,60.94,79.94,26.59,1.25,6.85,0.94,45.06
04-12-2021 00:00,05-12-2021 00:00,65.29,86.78,27.38,1.19,7.18,1.07,45.07
05-12-2021 00:00,06-12-2021 00:00,36.02,54.05,20.99,1.48,6.7,0.75,45.01
06-12-2021 00:00,07-12-2021 00:00,63.81,91.28,30.45,2.17,5.82,1.04,44.98
07-12-2021 00:00,08-12-2021 00:00,111.44,143.62,36.7,1.56,6.06,1.28,45.01
08-12-2021 00:00,09-12-2021 00:00,111.34,182.05,43.18,1.23,5.83,1.85,45.05
09-12-2021 00:00,10-12-2021 00:00,90.81,140.38,37.02,1.64,6.38,1.76,45.05
10-12-2021 00:00,11-12-2021 00:00,75.21,102.43,40.28,2.06,5.93,1.54,45.07
11-12-2021 00:00,12-12-2021 00:00,75.43,105.71,41.44,2.25,5.88,1.46,44.98
12-12-2021 00:00,13-12-2021 00:00,78.83,105.12,38.97,3.41,6.43,1.6,45.16
13-12-2021 00:00,14-12-2021 00:00,71.79,92.61,30.45,4.63,6.08,0.87,44.87
14-12-2021 00:00,15-12-2021 00:00,57.77,74.55,22.78,2.12,6.09,0.67,45.02
15-12-2021 00:00,16-12-2021 00:00,62.96,85.78,30.73,2,5.96,1,44.85
16-12-2021 00:00,17-12-2021 00:00,57.84,75.44,25.27,2.19,6.25,0.83,45.06
17-12-2021 00:00,18-12-2021 00:00,73.2,95.59,31.34,2.37,5.91,1.1,45.12
18-12-2021 00:00,19-12-2021 00:00,71.31,93.47,30.28,4.02,5.81,1.01,45.1
19-12-2021 00:00,20-12-2021 00:00,74.26,94.38,32.81,6.99,6.07,0.83,45.03
20-12-2021 00:00,21-12-2021 00:00,78.62,109.85,39.04,5.68,5.52,1.46,45.06
21-12-2021 00:00,22-12-2021 00:00,81.58,112.78,38.5,4.06,6.25,1.59,45.11
22-12-2021 00:00,23-12-2021 00:00,67.82,95.66,35.85,4.77,5.72,1.13,45.01
23-12-2021 00:00,24-12-2021 00:00,65.81,89.54,30.91,2.18,6.27,0.92,45.05
24-12-2021 00:00,25-12-2021 00:00,60.83,82.61,25.29,3.49,9.31,0.88,44.96
25-12-2021 00:00,26-12-2021 00:00,48.2,60.73,22.12,3.56,8.33,0.72,45.07
26-12-2021 00:00,27-12-2021 00:00,48.2,67.92,28.09,6.5,7.97,0.76,44.92
27-12-2021 00:00,28-12-2021 00:00,61.04,91.07,36.86,7.49,7.71,1.25,44.92
28-12-2021 00:00,29-12-2021 00:00,49.92,74.12,23.04,3.48,7.96,0.78,44.91
29-12-2021 00:00,30-12-2021 00:00,52.42,64.17,24.67,6.34,7.22,0.69,45.08
30-12-2021 00:00,31-12-2021 00:00,68.38,86.53,29.03,9.27,8.06,0.77,45.12
31-12-2021 00:00,01-01-2022 00:00,65.08,81.31,31.98,5.58,9.12,0.85,44.98
01-01-2022 00:00,02-01-2022 00:00,67.63,84.05,33.81,4.71,8.58,1.22,45.01
02-01-2022 00:00,03-01-2022 00:00,76.65,86.02,28.46,3.83,8.34,1.07,45.2
03-01-2022 00:00,04-01-2022 00:00,66.79,96.26,42.3,6.5,8.14,1.64,44.84
04-01-2022 00:00,05-01-2022 00:00,57.05,93.53,39.89,5.64,8.63,1.31,44.99
05-01-2022 00:00,06-01-2022 00:00,50.11,104.41,38.29,5.14,6.55,1.34,45.01
06-01-2022 00:00,07-01-2022 00:00,66.42,88.38,26.76,2.34,3.42,0.72,45.02
07-01-2022 00:00,08-01-2022 00:00,54.61,90.09,32.05,1.89,3.23,0.74,44.98
08-01-2022 00:00,09-01-2022 00:00,42.03,66.72,19.35,1.41,5.21,0.59,44.99
09-01-2022 00:00,10-01-2022 00:00,13.82,23.57,15.3,2.45,5.5,0.32,44.96
10-01-2022 00:00,11-01-2022 00:00,28.23,54.67,28.9,5.37,3.58,0.69,44.86
